time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12
Time(s), VOLT 1 [BUS1 16.500], ANGL 1 [BUS1 16.500], VOLT 2 [BUS2 230.00], ANGL 2 [BUS2 230.00], FREQ 1 [BUS1 16.500], FREQ 2 [BUS2 230.00], FREQ 3 [BUS3 230.00], GREFGEN1, VREFGEN1, PELECGEN1, QELECGEN1, PMECHGEN1
108.7, 1.0109, -141.594, 1.0109, -141.594, -4.49022e-05, -4.49022e-05, 0, 0.000735879, 1.11281, 0.00102209, 0.0102186, 0.000998331
108.75, 1.0109, -141.643, 1.0109, -141.643, -4.4898e-05, -4.4898e-05, 0, 0.000735879, 1.11281, 0.00102232, 0.0102191, 0.000998039
108.8, 1.0109, -141.691, 1.0109, -141.691, -4.49011e-05, -4.49011e-05, 0, 0.000735879, 1.11281, 0.00102216, 0.0102192, 0.000997734
108.85, 1.0109, -141.74, 1.0109, -141.74, -4.48626e-05, -4.48626e-05, 0, 0.000735879, 1.11281, 0.00102201, 0.0102194, 0.000997416
108.9, 1.0109, -141.788, 1.0109, -141.788, -4.48591e-05, -4.48591e-05, 0, 0.000735879, 1.11281, 0.00102246, 0.0102188, 0.000997085
108.95, 1.0109, -141.836, 1.0109, -141.836, -4.42647e-05, -4.42647e-05, 0, 0.000735879, 1.11281, 0.0010222, 0.010219, 0.00099674
109, 1.0109, -141.884, 1.0109, -141.884, -4.42697e-05, -4.42697e-05, 0, 0.000735879, 1.11281, 0.00102185, 0.0102186, 0.000996385
109.001, 1.0109, -141.885, 1.0109, -141.885, -4.42697e-05, -4.42697e-05, 0, 0.000735879, 1.11281, 0.00102202, 0.0102185, 0.000996378
109.001, 1.0109, -141.885, 1.0109, -141.885, -4.42697e-05, -4.42697e-05, 0, 0.000753587, 1.11281, 0.00102202, 0.0102185, 0.000996377
109.051, 1.0109, -141.933, 1.0109, -141.933, -4.42697e-05, -4.42697e-05, 0, 0.000753587, 1.11281, 0.00102213, 0.0102191, 0.000996448
109.101, 1.0109, -141.981, 1.0109, -141.981, -4.42533e-05, -4.42533e-05, 0, 0.000753587, 1.11281, 0.00102216, 0.0102189, 0.000996495
109.151, 1.0109, -142.028, 1.0109, -142.028, -4.4268e-05, -4.4268e-05, 0, 0.000753587, 1.11281, 0.00102189, 0.0102191, 0.000996519
109.201, 1.0109, -142.076, 1.0109, -142.076, -4.36375e-05, -4.36375e-05, 0, 0.000753587, 1.11281, 0.00102185, 0.010219, 0.000996523
109.251, 1.0109, -142.123, 1.0109, -142.123, -4.36373e-05, -4.36373e-05, 0, 0.000753587, 1.11281, 0.00102146, 0.0102192, 0.000996505
109.301, 1.0109, -142.17, 1.0109, -142.17, -4.36373e-05, -4.36373e-05, 0, 0.000753587, 1.11281, 0.00102175, 0.0102194, 0.000996468
109.351, 1.0109, -142.217, 1.0109, -142.217, -4.35956e-05, -4.35956e-05, 0, 0.000753587, 1.11281, 0.00102195, 0.0102189, 0.000996412
109.401, 1.0109, -142.264, 1.0109, -142.264, -4.36373e-05, -4.36373e-05, 0, 0.000753587, 1.11281, 0.00102156, 0.0102192, 0.000996338
109.45, 1.0109, -142.311, 1.0109, -142.311, -4.31549e-05, -4.31549e-05, 0, 0.000753587, 1.11281, 0.00102184, 0.0102194, 0.000996246
109.5, 1.0109, -142.358, 1.0109, -142.358, -4.30048e-05, -4.30048e-05, 0, 0.000753587, 1.11281, 0.00102193, 0.0102189, 0.000996139
109.55, 1.0109, -142.404, 1.0109, -142.404, -4.30049e-05, -4.30049e-05, 0, 0.000753587, 1.11281, 0.00102171, 0.0102189, 0.000996015
109.6, 1.0109, -142.451, 1.0109, -142.451, -4.30049e-05, -4.30049e-05, 0, 0.000753587, 1.11281, 0.00102189, 0.0102191, 0.000995875
109.65, 1.0109, -142.497, 1.0109, -142.497, -4.29829e-05, -4.29829e-05, 0, 0.000753587, 1.11281, 0.00102206, 0.0102193, 0.000995721
109.7, 1.0109, -142.544, 1.0109, -142.544, -4.3004e-05, -4.3004e-05, 0, 0.000753587, 1.11281, 0.00102185, 0.0102193, 0.000995552
109.75, 1.0109, -142.59, 1.0109, -142.59, -4.23684e-05, -4.23684e-05, 0, 0.000753587, 1.11281, 0.00102158, 0.0102192, 0.00099537
109.8, 1.0109, -142.635, 1.0109, -142.635, -4.23715e-05, -4.23715e-05, 0, 0.000753587, 1.11281, 0.00102222, 0.0102187, 0.000995175
109.85, 1.0109, -142.681, 1.0109, -142.681, -4.23725e-05, -4.23725e-05, 0, 0.000753587, 1.11281, 0.00102228, 0.010219, 0.000994967
109.9, 1.0109, -142.727, 1.0109, -142.727, -4.23723e-05, -4.23723e-05, 0, 0.000753587, 1.11281, 0.00102195, 0.010219, 0.000994747
109.95, 1.0109, -142.773, 1.0109, -142.773, -4.23725e-05, -4.23725e-05, 0, 0.000753587, 1.11281, 0.001022, 0.0102193, 0.000994515
110, 1.0109, -142.819, 1.0109, -142.819, -4.23725e-05, -4.23725e-05, 0, 0.000753587, 1.11281, 0.00102168, 0.0102193, 0.000994274
110, 1.0109, -142.819, 1.0109, -142.819, -4.23725e-05, -4.23725e-05, 0, 0.000770536, 1.11281, 0.00102168, 0.0102193, 0.000994273
110.05, 1.0109, -142.864, 1.0109, -142.864, -4.17403e-05, -4.17403e-05, 0, 0.000770536, 1.11281, 0.00102225, 0.0102188, 0.000994439
110.1, 1.0109, -142.909, 1.0109, -142.909, -4.1737e-05, -4.1737e-05, 0, 0.000770536, 1.11281, 0.0010218, 0.0102189, 0.000994581
110.15, 1.0109, -142.954, 1.0109, -142.954, -4.174e-05, -4.174e-05, 0, 0.000770536, 1.11281, 0.00102174, 0.0102192, 0.000994702
110.2, 1.0109, -142.999, 1.0109, -142.999, -4.174e-05, -4.174e-05, 0, 0.000770536, 1.11281, 0.00102168, 0.0102195, 0.000994802
110.25, 1.0109, -143.044, 1.0109, -143.044, -4.174e-05, -4.174e-05, 0, 0.000770536, 1.11281, 0.0010222, 0.0102191, 0.000994882
110.3, 1.0109, -143.089, 1.0109, -143.089, -4.174e-05, -4.174e-05, 0, 0.000770536, 1.11281, 0.00102214, 0.0102194, 0.000994943
110.35, 1.0109, -143.134, 1.0109, -143.134, -4.11085e-05, -4.11085e-05, 0, 0.000770536, 1.11281, 0.00102164, 0.0102195, 0.000994985
110.4, 1.0109, -143.178, 1.0109, -143.178, -4.11076e-05, -4.11076e-05, 0, 0.000770536, 1.11281, 0.00102165, 0.0102188, 0.00099501
110.45, 1.0109, -143.223, 1.0109, -143.223, -4.12628e-05, -4.12628e-05, 0, 0.000770536, 1.11281, 0.00102147, 0.0102192, 0.000995018
110.5, 1.0109, -143.267, 1.0109, -143.267, -4.11067e-05, -4.11067e-05, 0, 0.000770536, 1.11281, 0.00102226, 0.0102191, 0.000995009
110.55, 1.0109, -143.312, 1.0109, -143.312, -4.11059e-05, -4.11059e-05, 0, 0.000770536, 1.11281, 0.00102169, 0.0102192, 0.000994984
110.6, 1.0109, -143.356, 1.0109, -143.356, -4.11075e-05, -4.11075e-05, 0, 0.000770536, 1.11281, 0.00102209, 0.0102188, 0.000994945
110.65, 1.0109, -143.4, 1.0109, -143.4, -4.04902e-05, -4.04902e-05, 0, 0.000770536, 1.11281, 0.00102188, 0.0102192, 0.00099489
110.7, 1.0109, -143.444, 1.0109, -143.444, -4.04751e-05, -4.04751e-05, 0, 0.000770536, 1.11281, 0.00102216, 0.0102188, 0.000994823
110.75, 1.0109, -143.488, 1.0109, -143.488, -4.04751e-05, -4.04751e-05, 0, 0.000770536, 1.11281, 0.00102187, 0.0102193, 0.000994742
110.8, 1.0109, -143.531, 1.0109, -143.531, -4.04752e-05, -4.04752e-05, 0, 0.000770536, 1.11281, 0.00102215, 0.0102189, 0.000994647
110.85, 1.0109, -143.575, 1.0109, -143.575, -4.04752e-05, -4.04752e-05, 0, 0.000770536, 1.11281, 0.00102147, 0.0102191, 0.00099454
110.9, 1.0109, -143.619, 1.0109, -143.619, -4.04752e-05, -4.04752e-05, 0, 0.000770536, 1.11281, 0.00102214, 0.010219, 0.00099442
110.95, 1.0109, -143.662, 1.0109, -143.662, -4.04752e-05, -4.04752e-05, 0, 0.000770536, 1.11281, 0.00102242, 0.0102187, 0.00099429
111, 1.0109, -143.706, 1.0109, -143.706, -3.97909e-05, -3.97909e-05, 0, 0.000770536, 1.11281, 0.00102164, 0.0102189, 0.000994149
111.001, 1.0109, -143.706, 1.0109, -143.706, -3.98039e-05, -3.98039e-05, 0, 0.000770536, 1.11281, 0.00102218, 0.0102192, 0.000994146
111.001, 1.0109, -143.706, 1.0109, -143.706, -3.98039e-05, -3.98039e-05, 0, 0.000786458, 1.11281, 0.00102218, 0.0102192, 0.000994145
111.051, 1.0109, -143.75, 1.0109, -143.75, -3.98261e-05, -3.98261e-05, 0, 0.000786458, 1.11281, 0.00102177, 0.0102196, 0.000994385
111.101, 1.0109, -143.793, 1.0109, -143.793, -3.98303e-05, -3.98303e-05, 0, 0.000786458, 1.11281, 0.00102193, 0.0102193, 0.000994602
111.151, 1.0109, -143.836, 1.0109, -143.836, -3.98427e-05, -3.98427e-05, 0, 0.000786458, 1.11281, 0.00102209, 0.010219, 0.000994798
111.201, 1.0109, -143.879, 1.0109, -143.879, -3.98428e-05, -3.98428e-05, 0, 0.000786458, 1.11281, 0.00102168, 0.0102195, 0.000994974
111.25, 1.0109, -143.922, 1.0109, -143.922, -3.98428e-05, -3.98428e-05, 0, 0.000786458, 1.11281, 0.00102184, 0.0102193, 0.00099513
111.3, 1.0109, -143.964, 1.0109, -143.964, -3.92303e-05, -3.92303e-05, 0, 0.000786458, 1.11281, 0.00102197, 0.010219, 0.000995267
111.35, 1.0109, -144.007, 1.0109, -144.007, -3.91859e-05, -3.91859e-05, 0, 0.000786458, 1.11281, 0.0010224, 0.010219, 0.000995387
111.4, 1.0109, -144.049, 1.0109, -144.049, -3.92103e-05, -3.92103e-05, 0, 0.000786458, 1.11281, 0.00102244, 0.0102188, 0.000995489
111.45, 1.0109, -144.092, 1.0109, -144.092, -3.92103e-05, -3.92103e-05, 0, 0.000786458, 1.11281, 0.00102152, 0.010219, 0.000995574
111.5, 1.0109, -144.134, 1.0109, -144.134, -3.92103e-05, -3.92103e-05, 0, 0.000786458, 1.11281, 0.00102195, 0.010219, 0.000995642
111.55, 1.0109, -144.176, 1.0109, -144.176, -3.92103e-05, -3.92103e-05, 0, 0.000786458, 1.11281, 0.00102143, 0.0102196, 0.000995695
111.6, 1.0109, -144.219, 1.0109, -144.219, -3.92103e-05, -3.92103e-05, 0, 0.000786458, 1.11281, 0.00102203, 0.0102186, 0.000995733
111.65, 1.0109, -144.26, 1.0109, -144.26, -3.8578e-05, -3.8578e-05, 0, 0.000786458, 1.11281, 0.00102183, 0.0102194, 0.000995756
111.7, 1.0109, -144.302, 1.0109, -144.302, -3.85779e-05, -3.85779e-05, 0, 0.000786458, 1.11281, 0.00102175, 0.0102192, 0.000995766
111.75, 1.0109, -144.344, 1.0109, -144.344, -3.85779e-05, -3.85779e-05, 0, 0.000786458, 1.11281, 0.00102167, 0.010219, 0.000995761
111.8, 1.0109, -144.385, 1.0109, -144.385, -3.85725e-05, -3.85725e-05, 0, 0.000786458, 1.11281, 0.00102198, 0.0102191, 0.000995742
111.85, 1.0109, -144.427, 1.0109, -144.427, -3.85696e-05, -3.85696e-05, 0, 0.000786458, 1.11281, 0.0010219, 0.0102189, 0.000995711
111.9, 1.0109, -144.469, 1.0109, -144.469, -3.85779e-05, -3.85779e-05, 0, 0.000786458, 1.11281, 0.00102182, 0.0102187, 0.000995669
111.95, 1.0109, -144.51, 1.0109, -144.51, -3.85779e-05, -3.85779e-05, 0, 0.000786458, 1.11281, 0.00102158, 0.0102196, 0.000995615
112, 1.0109, -144.552, 1.0109, -144.552, -3.79453e-05, -3.79453e-05, 0, 0.000786458, 1.11281, 0.00102235, 0.0102189, 0.000995549
112, 1.0109, -144.552, 1.0109, -144.552, -3.79453e-05, -3.79453e-05, 0, 0.000801636, 1.11281, 0.00102235, 0.0102189, 0.000995549
112.05, 1.0109, -144.592, 1.0109, -144.592, -3.79455e-05, -3.79455e-05, 0, 0.000801636, 1.11281, 0.00102215, 0.0102188, 0.000995846
112.1, 1.0109, -144.633, 1.0109, -144.633, -3.7936e-05, -3.7936e-05, 0, 0.000801636, 1.11281, 0.00102195, 0.0102186, 0.000996121
112.15, 1.0109, -144.674, 1.0109, -144.674, -3.79452e-05, -3.79452e-05, 0, 0.000801636, 1.11281, 0.00102215, 0.0102188, 0.000996375
112.2, 1.0109, -144.715, 1.0109, -144.715, -3.79454e-05, -3.79454e-05, 0, 0.000801636, 1.11281, 0.00102195, 0.0102186, 0.000996609
112.25, 1.0109, -144.756, 1.0109, -144.756, -3.79438e-05, -3.79438e-05, 0, 0.000801636, 1.11281, 0.00102159, 0.0102196, 0.000996824
112.3, 1.0109, -144.797, 1.0109, -144.797, -3.79455e-05, -3.79455e-05, 0, 0.000801636, 1.11281, 0.00102234, 0.0102189, 0.00099702
112.35, 1.0109, -144.838, 1.0109, -144.838, -3.73131e-05, -3.73131e-05, 0, 0.000801636, 1.11281, 0.00102147, 0.0102196, 0.000997197
112.4, 1.0109, -144.878, 1.0109, -144.878, -3.73131e-05, -3.73131e-05, 0, 0.000801636, 1.11281, 0.00102171, 0.0102187, 0.000997358
112.45, 1.0109, -144.918, 1.0109, -144.918, -3.73131e-05, -3.73131e-05, 0, 0.000801636, 1.11281, 0.00102179, 0.0102189, 0.0009975
112.5, 1.0109, -144.959, 1.0109, -144.959, -3.72734e-05, -3.72734e-05, 0, 0.000801636, 1.11281, 0.00102186, 0.0102191, 0.000997628
112.55, 1.0109, -144.999, 1.0109, -144.999, -3.73131e-05, -3.73131e-05, 0, 0.000801636, 1.11281, 0.00102155, 0.010219, 0.000997738
112.6, 1.0109, -145.039, 1.0109, -145.039, -3.73131e-05, -3.73131e-05, 0, 0.000801636, 1.11281, 0.00102163, 0.0102192, 0.000997834
112.65, 1.0109, -145.079, 1.0109, -145.079, -3.67611e-05, -3.67611e-05, 0, 0.000801636, 1.11281, 0.00102169, 0.0102194, 0.000997915
112.7, 1.0109, -145.119, 1.0109, -145.119, -3.66807e-05, -3.66807e-05, 0, 0.000801636, 1.11281, 0.0010222, 0.0102188, 0.000997982
112.75, 1.0109, -145.159, 1.0109, -145.159, -3.66807e-05, -3.66807e-05, 0, 0.000801636, 1.11281, 0.00102216, 0.010219, 0.000998035
112.8, 1.0109, -145.198, 1.0109, -145.198, -3.66807e-05, -3.66807e-05, 0, 0.000801636, 1.11281, 0.00102172, 0.010219, 0.000998075
112.85, 1.0109, -145.238, 1.0109, -145.238, -3.66806e-05, -3.66806e-05, 0, 0.000801636, 1.11281, 0.00102168, 0.0102192, 0.000998102
112.9, 1.0109, -145.277, 1.0109, -145.277, -3.66806e-05, -3.66806e-05, 0, 0.000801636, 1.11281, 0.00102164, 0.0102194, 0.000998114
112.95, 1.0109, -145.317, 1.0109, -145.317, -3.66806e-05, -3.66806e-05, 0, 0.000801636, 1.11281, 0.00102216, 0.0102189, 0.000998115
113, 1.0109, -145.357, 1.0109, -145.357, -3.60749e-05, -3.60749e-05, 0, 0.000801636, 1.11281, 0.00102169, 0.0102188, 0.000998105
113.001, 1.0109, -145.357, 1.0109, -145.357, -3.60682e-05, -3.60682e-05, 0, 0.000801636, 1.11281, 0.00102223, 0.0102191, 0.000998105
113.001, 1.0109, -145.357, 1.0109, -145.357, -3.60682e-05, -3.60682e-05, 0, 0.000816063, 1.11281, 0.00102223, 0.0102191, 0.000998105
113.05, 1.0109, -145.396, 1.0109, -145.396, -3.60482e-05, -3.60482e-05, 0, 0.000816063, 1.11281, 0.00102207, 0.0102193, 0.000998438
113.1, 1.0109, -145.435, 1.0109, -145.435, -3.60482e-05, -3.60482e-05, 0, 0.000816063, 1.11281, 0.00102191, 0.0102196, 0.00099875
113.15, 1.0109, -145.474, 1.0109, -145.474, -3.60481e-05, -3.60481e-05, 0, 0.000816063, 1.11281, 0.0010223, 0.0102191, 0.00099904
113.2, 1.0109, -145.513, 1.0109, -145.513, -3.60429e-05, -3.60429e-05, 0, 0.000816063, 1.11281, 0.00102175, 0.0102191, 0.000999311
113.25, 1.0109, -145.552, 1.0109, -145.552, -3.6043e-05, -3.6043e-05, 0, 0.000816063, 1.11281, 0.00102159, 0.0102194, 0.000999562
113.3, 1.0109, -145.591, 1.0109, -145.591, -3.60482e-05, -3.60482e-05, 0, 0.000816063, 1.11281, 0.00102198, 0.0102189, 0.000999795
113.35, 1.0109, -145.63, 1.0109, -145.63, -3.53742e-05, -3.53742e-05, 0, 0.000816063, 1.11281, 0.00102178, 0.0102191, 0.00100001
113.4, 1.0109, -145.668, 1.0109, -145.668, -3.54158e-05, -3.54158e-05, 0, 0.000816063, 1.11281, 0.00102151, 0.0102195, 0.00100021
113.45, 1.0109, -145.706, 1.0109, -145.706, -3.54158e-05, -3.54158e-05, 0, 0.000816063, 1.11281, 0.00102217, 0.0102192, 0.00100038
113.5, 1.0109, -145.744, 1.0109, -145.744, -3.53991e-05, -3.53991e-05, 0, 0.000816063, 1.11281, 0.0010215, 0.0102193, 0.00100055
113.55, 1.0109, -145.783, 1.0109, -145.783, -3.54033e-05, -3.54033e-05, 0, 0.000816063, 1.11281, 0.00102217, 0.0102191, 0.00100069
113.6, 1.0109, -145.821, 1.0109, -145.821, -3.53757e-05, -3.53757e-05, 0, 0.000816063, 1.11281, 0.0010219, 0.0102194, 0.00100082
113.65, 1.0109, -145.859, 1.0109, -145.859, -3.54158e-05, -3.54158e-05, 0, 0.000816063, 1.11281, 0.00102162, 0.0102197, 0.00100094
113.7, 1.0109, -145.897, 1.0109, -145.897, -3.47711e-05, -3.47711e-05, 0, 0.000816063, 1.11281, 0.00102183, 0.0102193, 0.00100104
113.75, 1.0109, -145.935, 1.0109, -145.935, -3.47599e-05, -3.47599e-05, 0, 0.000816063, 1.11281, 0.00102198, 0.0102188, 0.00100113
113.8, 1.0109, -145.972, 1.0109, -145.972, -3.47834e-05, -3.47834e-05, 0, 0.000816063, 1.11281, 0.00102159, 0.0102192, 0.0010012
113.85, 1.0109, -146.01, 1.0109, -146.01, -3.46944e-05, -3.46944e-05, 0, 0.000816063, 1.11281, 0.00102159, 0.0102198, 0.00100127
113.9, 1.0109, -146.047, 1.0109, -146.047, -3.47834e-05, -3.47834e-05, 0, 0.000816063, 1.11281, 0.00102188, 0.0102183, 0.00100131
113.95, 1.0109, -146.085, 1.0109, -146.085, -3.47794e-05, -3.47794e-05, 0, 0.000816063, 1.11281, 0.00102189, 0.0102189, 0.00100135
114, 1.0109, -146.122, 1.0109, -146.122, -3.47438e-05, -3.47438e-05, 0, 0.000816063, 1.11281, 0.0010215, 0.0102193, 0.00100137
114.001, 1.0109, -146.123, 1.0109, -146.123, -3.47537e-05, -3.47537e-05, 0, 0.000816063, 1.11281, 0.00102203, 0.0102196, 0.00100137
114.001, 1.0109, -146.123, 1.0109, -146.123, -3.47537e-05, -3.47537e-05, 0, 0.000829965, 1.11281, 0.00102203, 0.0102196, 0.00100137
114.051, 1.0109, -146.16, 1.0109, -146.16, -3.4151e-05, -3.4151e-05, 0, 0.000829965, 1.11281, 0.0010217, 0.0102189, 0.00100173
114.101, 1.0109, -146.197, 1.0109, -146.197, -3.4151e-05, -3.4151e-05, 0, 0.000829965, 1.11281, 0.00102213, 0.0102188, 0.00100206
114.151, 1.0109, -146.234, 1.0109, -146.234, -3.43091e-05, -3.43091e-05, 0, 0.000829965, 1.11281, 0.00102162, 0.0102192, 0.00100237
114.201, 1.0109, -146.271, 1.0109, -146.271, -3.41509e-05, -3.41509e-05, 0, 0.000829965, 1.11281, 0.00102205, 0.010219, 0.00100266
114.251, 1.0109, -146.308, 1.0109, -146.308, -3.41509e-05, -3.41509e-05, 0, 0.000829965, 1.11281, 0.00102208, 0.0102186, 0.00100293
114.301, 1.0109, -146.345, 1.0109, -146.345, -3.415e-05, -3.415e-05, 0, 0.000829965, 1.11281, 0.00102197, 0.0102193, 0.00100319
114.351, 1.0109, -146.382, 1.0109, -146.382, -3.41509e-05, -3.41509e-05, 0, 0.000829965, 1.11281, 0.001022, 0.0102189, 0.00100342
114.401, 1.0109, -146.418, 1.0109, -146.418, -3.35185e-05, -3.35185e-05, 0, 0.000829965, 1.11281, 0.00102193, 0.0102186, 0.00100364
114.451, 1.0109, -146.454, 1.0109, -146.454, -3.35163e-05, -3.35163e-05, 0, 0.000829965, 1.11281, 0.0010217, 0.0102193, 0.00100384
114.501, 1.0109, -146.49, 1.0109, -146.49, -3.35185e-05, -3.35185e-05, 0, 0.000829965, 1.11281, 0.00102161, 0.0102189, 0.00100402
114.551, 1.0109, -146.526, 1.0109, -146.526, -3.35181e-05, -3.35181e-05, 0, 0.000829965, 1.11281, 0.00102191, 0.0102188, 0.00100419
114.601, 1.0109, -146.563, 1.0109, -146.563, -3.35185e-05, -3.35185e-05, 0, 0.000829965, 1.11281, 0.00102182, 0.0102185, 0.00100434
114.651, 1.0109, -146.599, 1.0109, -146.599, -3.35185e-05, -3.35185e-05, 0, 0.000829965, 1.11281, 0.0010216, 0.0102192, 0.00100447
114.701, 1.0109, -146.635, 1.0109, -146.635, -3.31529e-05, -3.31529e-05, 0, 0.000829965, 1.11281, 0.0010219, 0.0102191, 0.00100459
114.751, 1.0109, -146.671, 1.0109, -146.671, -3.28861e-05, -3.28861e-05, 0, 0.000829965, 1.11281, 0.00102209, 0.010219, 0.0010047
114.801, 1.0109, -146.706, 1.0109, -146.706, -3.28861e-05, -3.28861e-05, 0, 0.000829965, 1.11281, 0.00102187, 0.0102187, 0.00100479
114.851, 1.0109, -146.742, 1.0109, -146.742, -3.28844e-05, -3.28844e-05, 0, 0.000829965, 1.11281, 0.00102194, 0.0102197, 0.00100487
114.9, 1.0109, -146.777, 1.0109, -146.777, -3.28861e-05, -3.28861e-05, 0, 0.000829965, 1.11281, 0.00102172, 0.0102194, 0.00100494
114.95, 1.0109, -146.813, 1.0109, -146.813, -3.28861e-05, -3.28861e-05, 0, 0.000829965, 1.11281, 0.00102191, 0.0102194, 0.00100499
115, 1.0109, -146.848, 1.0109, -146.848, -3.28861e-05, -3.28861e-05, 0, 0.000829965, 1.11281, 0.0010217, 0.0102191, 0.00100503
115, 1.0109, -146.848, 1.0109, -146.848, -3.28861e-05, -3.28861e-05, 0, 0.000843119, 1.11281, 0.0010217, 0.0102191, 0.00100504
115.05, 1.0109, -146.883, 1.0109, -146.883, -3.22621e-05, -3.22621e-05, 0, 0.000843119, 1.11281, 0.00102185, 0.010219, 0.00100539
115.1, 1.0109, -146.918, 1.0109, -146.918, -3.22537e-05, -3.22537e-05, 0, 0.000843119, 1.11281, 0.00102192, 0.010219, 0.00100572
115.15, 1.0109, -146.953, 1.0109, -146.953, -3.22534e-05, -3.22534e-05, 0, 0.000843119, 1.11281, 0.00102199, 0.010219, 0.00100603
115.2, 1.0109, -146.988, 1.0109, -146.988, -3.22537e-05, -3.22537e-05, 0, 0.000843119, 1.11281, 0.00102165, 0.0102187, 0.00100632
115.25, 1.0109, -147.023, 1.0109, -147.023, -3.22537e-05, -3.22537e-05, 0, 0.000843119, 1.11281, 0.00102172, 0.0102187, 0.00100659
115.3, 1.0109, -147.058, 1.0109, -147.058, -3.22537e-05, -3.22537e-05, 0, 0.000843119, 1.11281, 0.00102179, 0.0102187, 0.00100685
115.35, 1.0109, -147.092, 1.0109, -147.092, -3.22537e-05, -3.22537e-05, 0, 0.000843119, 1.11281, 0.00102186, 0.0102187, 0.00100708
115.4, 1.0109, -147.127, 1.0109, -147.127, -3.16211e-05, -3.16211e-05, 0, 0.000843119, 1.11281, 0.00102186, 0.0102187, 0.0010073
115.45, 1.0109, -147.161, 1.0109, -147.161, -3.16212e-05, -3.16212e-05, 0, 0.000843119, 1.11281, 0.00102221, 0.010219, 0.0010075
115.5, 1.0109, -147.195, 1.0109, -147.195, -3.15916e-05, -3.15916e-05, 0, 0.000843119, 1.11281, 0.00102216, 0.010219, 0.00100769
115.55, 1.0109, -147.229, 1.0109, -147.229, -3.16212e-05, -3.16212e-05, 0, 0.000843119, 1.11281, 0.00102171, 0.0102188, 0.00100785
115.6, 1.0109, -147.263, 1.0109, -147.263, -3.16205e-05, -3.16205e-05, 0, 0.000843119, 1.11281, 0.00102166, 0.0102188, 0.00100801
115.65, 1.0109, -147.298, 1.0109, -147.298, -3.16196e-05, -3.16196e-05, 0, 0.000843119, 1.11281, 0.00102201, 0.0102191, 0.00100814
115.7, 1.0109, -147.332, 1.0109, -147.332, -3.16212e-05, -3.16212e-05, 0, 0.000843119, 1.11281, 0.00102156, 0.0102189, 0.00100827
115.75, 1.0109, -147.365, 1.0109, -147.365, -3.09888e-05, -3.09888e-05, 0, 0.000843119, 1.11281, 0.00102179, 0.0102192, 0.00100837
115.8, 1.0109, -147.399, 1.0109, -147.399, -3.09888e-05, -3.09888e-05, 0, 0.000843119, 1.11281, 0.00102203, 0.0102195, 0.00100847
115.85, 1.0109, -147.432, 1.0109, -147.432, -3.09888e-05, -3.09888e-05, 0, 0.000843119, 1.11281, 0.00102186, 0.0102195, 0.00100855
115.9, 1.0109, -147.466, 1.0109, -147.466, -3.09888e-05, -3.09888e-05, 0, 0.000843119, 1.11281, 0.00102129, 0.0102194, 0.00100862
115.95, 1.0109, -147.499, 1.0109, -147.499, -3.09888e-05, -3.09888e-05, 0, 0.000843119, 1.11281, 0.00102204, 0.0102189, 0.00100867
116, 1.0109, -147.532, 1.0109, -147.532, -3.09818e-05, -3.09818e-05, 0, 0.000843119, 1.11281, 0.00102187, 0.0102189, 0.00100872
116.001, 1.0109, -147.533, 1.0109, -147.533, -3.09835e-05, -3.09835e-05, 0, 0.000843119, 1.11281, 0.00102199, 0.0102189, 0.00100872
116.001, 1.0109, -147.533, 1.0109, -147.533, -3.09835e-05, -3.09835e-05, 0, 0.000855512, 1.11281, 0.00102199, 0.0102189, 0.00100872
116.051, 1.0109, -147.566, 1.0109, -147.566, -3.036e-05, -3.036e-05, 0, 0.000855512, 1.11281, 0.00102219, 0.0102193, 0.00100905
116.101, 1.0109, -147.599, 1.0109, -147.599, -3.02878e-05, -3.02878e-05, 0, 0.000855512, 1.11281, 0.0010219, 0.0102193, 0.00100937
116.151, 1.0109, -147.632, 1.0109, -147.632, -3.03564e-05, -3.03564e-05, 0, 0.000855512, 1.11281, 0.00102161, 0.0102194, 0.00100966
116.201, 1.0109, -147.665, 1.0109, -147.665, -3.03562e-05, -3.03562e-05, 0, 0.000855512, 1.11281, 0.00102132, 0.0102195, 0.00100994
116.251, 1.0109, -147.697, 1.0109, -147.697, -3.03551e-05, -3.03551e-05, 0, 0.000855512, 1.11281, 0.00102196, 0.0102191, 0.00101019
116.301, 1.0109, -147.73, 1.0109, -147.73, -3.03563e-05, -3.03563e-05, 0, 0.000855512, 1.11281, 0.00102167, 0.0102192, 0.00101043
116.351, 1.0109, -147.763, 1.0109, -147.763, -3.03564e-05, -3.03564e-05, 0, 0.000855512, 1.11281, 0.00102138, 0.0102193, 0.00101065
116.401, 1.0109, -147.795, 1.0109, -147.795, -2.9724e-05, -2.9724e-05, 0, 0.000855512, 1.11281, 0.00102192, 0.0102189, 0.00101085
116.451, 1.0109, -147.827, 1.0109, -147.827, -2.96719e-05, -2.96719e-05, 0, 0.000855512, 1.11281, 0.00102192, 0.0102192, 0.00101104
116.501, 1.0109, -147.86, 1.0109, -147.86, -2.9724e-05, -2.9724e-05, 0, 0.000855512, 1.11281, 0.00102192, 0.0102196, 0.00101121
116.551, 1.0109, -147.892, 1.0109, -147.892, -2.97226e-05, -2.97226e-05, 0, 0.000855512, 1.11281, 0.00102203, 0.0102189, 0.00101136
